dateTime,cloudPecentage,allRed,allGreen,allBlue,skyRed,skyGreen,skyBlue,cloudRed,cloudGreen,cloudBlue
2022-03-25 19:12:05.426940,99.0048828125,162.4301953125,122.4562890625,124.08050455729166,164.3222113182859,179.40562643114166,231.0667320902846,162.41117829442072,121.88388027999987,123.00516533341225
2022-03-25 19:16:05.579386,98.931640625,160.94492513020833,121.01922200520833,123.8129296875,163.27879341864715,179.3348567946374,231.98080438756855,160.9197217670556,120.38947347639824,122.64482853927704
2022-03-25 19:18:05.537731,98.78385416666666,160.95655924479166,121.77800455729167,121.84562174479167,156.80353319057815,164.07414346895075,209.5430942184154,161.0076878970817,121.25728916774312,120.76596235467798
2022-03-25 19:20:05.688731,98.8642578125,161.16931966145833,120.90939127604166,124.01745442708334,163.59100028661507,179.51791344224705,232.76812840355402,161.1414996493377,120.23610274240973,122.76813813131562
2022-03-25 19:24:06.367289,98.740234375,160.16571940104166,120.76599283854166,123.07443684895833,162.8250645994832,178.5906976744186,231.77260981912144,160.13179045923582,120.02824316750734,121.68762403982461
2022-03-25 19:28:05.852381,98.92057291666667,166.14408528645833,126.1325,126.47847005208334,163.2581423401689,175.75241254523522,225.48703256936068,166.17557686485634,125.59104460912717,125.39808282107646
2022-03-25 19:30:06.224539,98.84342447916666,165.84645833333335,125.7466796875,127.072880859375,164.07374050098508,179.22910216718267,230.98620883760202,165.86720105912457,125.12087720280458,125.8569819560213
2022-03-25 19:32:05.369014,98.90592447916666,166.320966796875,126.26501627604166,128.02857421875,164.66617078250522,181.31567985718536,234.57542398095805,166.33927178538633,125.65605797807392,126.84997646780037
2022-03-25 19:34:05.842172,98.82486979166667,166.98586263020835,126.16920247395834,127.51219075520834,164.52825484764543,180.102216066482,232.6409972299169,167.01508613590698,125.52788300009881,126.26210020092888
2022-03-25 19:36:05.523198,98.88932291666667,166.71095377604166,126.43652994791667,128.39839518229167,164.602286049238,181.42526377491208,234.53194607268463,166.73463731286293,125.81892306476885,127.20635443137978
2022-03-25 19:38:05.196710,98.86328125,166.852197265625,126.54621419270833,128.292421875,163.98825887743413,180.30670103092783,233.38430698739978,166.8851265030885,125.92808223688543,127.08408734705704
2022-03-25 19:40:06.258087,98.79817708333334,165.79765625,125.12297526041667,126.12959635416667,163.59588299024918,177.50893824485374,229.6240520043337,165.82443955348788,124.48573019492073,124.87064591378152
2022-03-25 19:42:05.817360,98.80013020833334,165.18732096354168,124.53410481770834,127.43498046875,164.37249050461205,180.65056972327727,234.78160607704828,165.1972166028585,123.85260317481236,126.13131848942717
2022-03-25 19:44:04.829699,98.75032552083334,163.86857747395834,124.476689453125,124.580625,161.7366501693149,173.60354258921595,223.39359208127115,163.8955567788872,123.85499454445363,123.33015779879418
2022-03-25 19:46:05.634636,98.66341145833334,163.053427734375,123.26450520833333,124.7029296875,162.30491962981003,175.94252313687286,227.70263029712615,163.06356773806147,122.55087860531717,123.30759764297545
2022-03-25 19:48:05.701189,98.7822265625,163.22795247395834,123.282998046875,125.03831705729166,163.70542635658916,179.17268110130982,232.21170809943865,163.2220662428862,122.5939978712116,123.71709852072273
2022-03-25 19:58:05.635114,98.71158854166666,166.13588216145834,126.52193033854167,131.48948893229166,164.45629105608893,180.39034866093988,235.48256695300657,166.15780465766616,125.81882456915599,130.13214198560885
2022-03-25 20:00:06.439723,98.5751953125,165.87415690104166,126.13344401041667,131.73676106770833,164.36394790952707,179.92871830020562,235.3664610463788,165.895985443642,125.35588776281854,130.23889863055317
2022-03-25 20:04:04.610491,98.46028645833333,165.183115234375,125.76685546875,131.2022265625,164.15517970401692,180.49471458773783,235.82684989429177,165.19919000231428,124.9110258868648,129.56611564783285
2022-03-25 20:06:05.896208,98.48404947916667,165.00487955729167,125.59776041666667,130.63397786458333,164.21150955550783,180.60081597595018,235.82048529095985,165.01709178529995,124.75110645428914,129.01485739217236
2022-03-25 20:08:06.087207,98.435546875,164.709873046875,125.67716796875,130.57653971354168,164.29234290470245,181.21244277985852,236.22305451518935,164.71650892544164,124.79453626725397,128.89748143150987
2022-03-25 20:12:06.436994,98.43684895833333,164.298857421875,125.18857747395833,128.06669921875,164.3877551020408,181.71782590587256,236.45751770095794,164.2974457503026,124.29090800865085,126.34548178228692
2022-03-25 20:14:05.644905,98.37760416666667,164.54490885416666,124.61335286458333,129.04116861979168,164.49056982343498,181.0672150882825,236.42696629213484,164.5458049871615,123.68234309235778,127.27021401911216
2022-03-25 20:18:06.256639,98.49641927083333,168.06902669270832,128.95095703125,133.10680989583332,166.2807967092444,184.51418055856246,238.5600779389478,168.09632462051485,128.10276587095686,131.4970305471923
2022-03-25 20:20:05.911744,98.5078125,168.22854817708333,128.84088216145832,133.42110026041667,166.66775741710296,184.82482547993018,239.28141361256544,168.25219089539218,127.99284241414863,131.81753773759485
2022-03-25 20:22:05.765105,98.4853515625,168.00322591145834,128.58179361979165,132.90557942708332,166.1089619600258,183.98366645175156,238.78680421233614,168.03235860874508,127.72974446945433,131.27718668504397
2022-03-25 20:24:05.807228,98.4697265625,167.445302734375,128.218759765625,132.2946484375,166.28121676239098,184.33205700914698,239.0036162518613,167.46339326741577,127.34672841893692,130.6363326820915
2022-03-25 20:26:05.202850,98.45279947916666,167.60260416666668,128.27347005208333,130.74220052083334,165.4079528718704,183.2772985482853,238.08436776772564,167.6370934411649,127.40907663160819,129.05530225130354
2022-03-25 20:28:06.124012,98.33756510416667,166.84388997395834,127.68764973958334,131.77434244791667,164.57528881926768,182.33033091834736,237.52476992363424,166.8822415613735,126.76389390022278,129.98659022221634
2022-03-25 20:30:05.786419,98.34407552083333,166.45926106770833,127.39078776041667,131.10612630208334,164.41792805189698,182.2978179673678,237.79712993906034,166.49363317699007,126.4662593135681,129.3096556586443
2022-03-25 20:32:06.367638,98.18880208333334,166.14261393229165,127.13396158854167,131.4087890625,164.3648454349389,181.93206326383896,237.5249820273185,166.17540678168388,126.12315174581283,129.45136190640375
2022-03-25 20:34:06.441989,98.12141927083333,165.82974609375,126.83579752604167,131.01579427083334,164.50857736960666,181.8676139317276,237.8258534049558,165.85504049046375,125.78218751347747,128.97086544426713
2022-03-25 20:36:06.322947,98.05891927083333,165.40039388020833,126.537890625,130.16580403645833,163.79825591145396,181.27368774106992,236.98993795069595,165.43210827355205,125.45439305264625,128.05121548813725
2022-03-25 20:38:05.900869,98.02018229166667,165.13713541666667,126.51524739583333,130.47934244791668,163.6616244656363,181.20601775731666,237.19302860901018,165.166937878174,125.41059983129537,128.32393281039327
2022-03-25 20:40:06.040450,98.09505208333333,165.1586328125,126.374619140625,129.865947265625,163.438995215311,181.16302118933697,237.04647983595353,165.1920271579702,125.31066076429909,127.78456468932929
2022-03-25 20:42:06.505006,98.26204427083334,169.03703776041667,129.88756184895834,133.36670247395833,165.34894174939126,183.69357557595055,238.5853156021727,169.1022689251013,128.93589764825532,131.50570626877933
2022-03-25 20:44:04.839560,98.23860677083334,168.79205729166668,129.327509765625,133.211015625,165.12770282757347,182.8621326926631,238.071890593236,168.85775823505827,128.36764759484277,131.33088681164654
